,Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted
0,2009-09-10,2009091000,1,1,,15:00,15,3600.0,0.0,TEN,30.0,30.0,0,0,0.0,,PIT,TEN,R.Bironas kicks 67 yards from TEN 30 to PIT 3. S.Logan to PIT 42 for 39 yards (M.Griffin).,1
1,2009-09-10,2009091000,1,1,1.0,14:53,15,3593.0,7.0,PIT,42.0,58.0,10,5,0.0,0.0,PIT,TEN,(14:53) B.Roethlisberger pass short left to H.Ward to PIT 47 for 5 yards (C.Hope).,1
2,2009-09-10,2009091000,1,1,2.0,14:16,15,3556.0,37.0,PIT,47.0,53.0,5,2,0.0,0.0,PIT,TEN,(14:16) W.Parker right end to PIT 44 for -3 yards (S.Tulloch).,1
3,2009-09-10,2009091000,1,1,3.0,13:35,14,3515.0,41.0,PIT,44.0,56.0,8,2,0.0,0.0,PIT,TEN,(13:35) (Shotgun) B.Roethlisberger pass incomplete deep right to M.Wallace. COVERAGE BY #24 HOPE,1
4,2009-09-10,2009091000,1,1,4.0,13:27,14,3507.0,8.0,PIT,44.0,56.0,8,2,0.0,1.0,PIT,TEN,"(13:27) (Punt formation) D.Sepulveda punts 54 yards to TEN 2, Center-G.Warren, downed by PIT-K.Lewis.",1
5,2009-09-10,2009091000,2,1,1.0,13:16,14,3496.0,11.0,TEN,2.0,98.0,10,0,0.0,0.0,TEN,PIT,"(13:16) C.Johnson up the middle to TEN 2 for no gain (B.Keisel, J.Farrior).",1
6,2009-09-10,2009091000,2,1,2.0,12:40,13,3460.0,36.0,TEN,2.0,98.0,10,4,0.0,0.0,TEN,PIT,(12:40) K.Collins pass short left to A.Hall to TEN 6 for 4 yards (T.Polamalu).,1
7,2009-09-10,2009091000,2,1,3.0,12:11,13,3431.0,29.0,TEN,6.0,94.0,6,2,0.0,0.0,TEN,PIT,(12:11) (Shotgun) C.Johnson left end to TEN 4 for -2 yards (T.Polamalu).,1
8,2009-09-10,2009091000,2,1,4.0,11:34,12,3394.0,37.0,TEN,4.0,96.0,8,2,0.0,1.0,TEN,PIT,"(11:34) (Punt formation) C.Hentrich punts 50 yards to PIT 46, Center-K.Amato. S.Logan to TEN 43 for 11 yards (M.Griffin).",1
9,2009-09-10,2009091000,3,1,1.0,11:24,12,3384.0,10.0,TEN,43.0,43.0,10,3,0.0,0.0,PIT,TEN,(11:24) B.Roethlisberger pass short right to M.Wallace to TEN 40 for 3 yards (W.Hayes).,1
10,2009-09-10,2009091000,3,1,2.0,10:48,11,3348.0,36.0,TEN,40.0,40.0,7,13,0.0,1.0,PIT,TEN,(10:48) B.Roethlisberger pass short left to S.Holmes to TEN 30 for 10 yards (M.Griffin).,1
11,2009-09-10,2009091000,3,1,1.0,10:21,11,3321.0,27.0,TEN,30.0,30.0,10,12,0.0,0.0,PIT,TEN,"(10:21) W.Parker right guard to TEN 31 for -1 yards (J.Jones, S.Tulloch).",1
12,2009-09-10,2009091000,3,1,2.0,09:43,10,3283.0,38.0,TEN,31.0,31.0,11,21,0.0,0.0,PIT,TEN,(9:43) B.Roethlisberger pass short right to H.Miller to TEN 22 for 9 yards (C.Hope).,1
13,2009-09-10,2009091000,3,1,3.0,09:01,10,3241.0,42.0,TEN,22.0,22.0,2,2,0.0,0.0,PIT,TEN,(9:01) B.Roethlisberger sacked at TEN 41 for -19 yards (J.Jones).,1
14,2009-09-10,2009091000,3,1,4.0,08:25,9,3205.0,36.0,TEN,41.0,41.0,21,2,0.0,1.0,PIT,TEN,"(8:25) (Punt formation) D.Sepulveda punts 30 yards to TEN 11, Center-G.Warren, fair catch by C.Finnegan.",1
15,2009-09-10,2009091000,4,1,1.0,08:20,9,3200.0,5.0,TEN,11.0,89.0,10,70,0.0,1.0,TEN,PIT,"(8:20) C.Johnson right end to TEN 43 for 32 yards (T.Polamalu). PENALTY on PIT-T.Polamalu, Unnecessary Roughness, 15 yards, enforced at TEN 43.",1
16,2009-09-10,2009091000,4,1,1.0,07:57,8,3177.0,23.0,PIT,42.0,42.0,10,67,0.0,1.0,TEN,PIT,(7:57) K.Collins pass deep left to B.Scaife to PIT 22 for 20 yards (T.Polamalu).,1
17,2009-09-10,2009091000,4,1,1.0,07:24,8,3144.0,33.0,PIT,22.0,22.0,10,70,0.0,0.0,TEN,PIT,(7:24) C.Johnson left end to PIT 19 for 3 yards (R.Clark).,1
18,2009-09-10,2009091000,4,1,2.0,06:57,7,3117.0,27.0,PIT,19.0,19.0,7,70,0.0,0.0,TEN,PIT,"(6:57) K.Collins pass incomplete short right to A.Crumpler. Coverage by #56 Woodley, #22 Gay.",1
19,2009-09-10,2009091000,4,1,3.0,06:52,7,3112.0,5.0,PIT,19.0,19.0,7,70,0.0,0.0,TEN,PIT,(6:52) (Shotgun) K.Collins pass incomplete short right to B.Scaife (T.Polamalu).,1
20,2009-09-10,2009091000,4,1,4.0,06:48,7,3108.0,4.0,PIT,19.0,19.0,7,70,0.0,1.0,TEN,PIT,"(6:48) (Field Goal formation) R.Bironas 37 yard field goal is No Good, Wide Right, Center-K.Amato, Holder-C.Hentrich.",1
21,2009-09-10,2009091000,5,1,1.0,06:44,7,3104.0,4.0,PIT,27.0,73.0,10,1,0.0,0.0,PIT,TEN,"(6:44) R.Mendenhall up the middle to PIT 28 for 1 yard (J.Ford, K.Vickerson).",1
22,2009-09-10,2009091000,5,1,2.0,06:09,7,3069.0,35.0,PIT,28.0,72.0,9,3,0.0,0.0,PIT,TEN,(6:09) R.Mendenhall up the middle to PIT 30 for 2 yards (K.Bulluck).,1
23,2009-09-10,2009091000,5,1,3.0,05:27,6,3027.0,42.0,PIT,30.0,70.0,7,-6,0.0,0.0,PIT,TEN,(5:27) (Shotgun) B.Roethlisberger sacked at PIT 21 for -9 yards (T.Brown).,1
24,2009-09-10,2009091000,5,1,4.0,05:02,6,3002.0,25.0,PIT,21.0,79.0,16,-6,0.0,1.0,PIT,TEN,"(5:02) (Punt formation) D.Sepulveda punts 53 yards to TEN 26, Center-G.Warren, downed by PIT-A.Harrison.",1
25,2009-09-10,2009091000,6,1,1.0,04:49,5,2989.0,13.0,TEN,26.0,74.0,10,10,0.0,1.0,TEN,PIT,(4:49) K.Collins pass short left to B.Scaife to TEN 36 for 10 yards (J.Farrior).,1
26,2009-09-10,2009091000,6,1,1.0,04:27,5,2967.0,22.0,TEN,36.0,64.0,10,14,0.0,1.0,TEN,PIT,"(4:27) K.Collins pass deep right to J.Gage to PIT 40 for 24 yards (W.Gay). PENALTY on TEN-D.Stewart, Illegal Formation, 5 yards, enforced at TEN 36 - No Play.",1
27,2009-09-10,2009091000,6,1,1.0,04:07,5,2947.0,20.0,TEN,31.0,69.0,15,14,0.0,0.0,TEN,PIT,(4:07) K.Collins pass short left to B.Scaife to TEN 40 for 9 yards (K.Fox).,1
28,2009-09-10,2009091000,6,1,2.0,03:45,4,2925.0,22.0,TEN,40.0,60.0,6,17,0.0,0.0,TEN,PIT,"(3:45) L.White right guard to TEN 43 for 3 yards (B.Keisel, C.Hampton).",1
29,2009-09-10,2009091000,6,1,3.0,03:06,4,2886.0,39.0,TEN,43.0,57.0,3,25,0.0,1.0,TEN,PIT,(3:06) (Shotgun) K.Collins pass short right to J.Gage to PIT 49 for 8 yards (J.Farrior).,1
30,2009-09-10,2009091000,6,1,1.0,02:28,3,2848.0,38.0,PIT,49.0,49.0,10,30,0.0,0.0,TEN,PIT,(2:28) K.Collins pass short middle to L.White to PIT 44 for 5 yards (T.Polamalu).,1
31,2009-09-10,2009091000,6,1,2.0,01:51,2,2811.0,37.0,PIT,44.0,44.0,5,30,0.0,1.0,TEN,PIT,(1:51) K.Collins pass deep left intended for K.Britt INTERCEPTED by T.Polamalu at PIT 5. T.Polamalu to PIT 21 for 16 yards (A.Hall).,1
32,2009-09-10,2009091000,7,1,1.0,01:38,2,2798.0,13.0,PIT,21.0,79.0,10,2,0.0,0.0,PIT,TEN,"(1:38) W.Parker right guard to PIT 23 for 2 yards (S.Tulloch, J.Haye).",1
33,2009-09-10,2009091000,7,1,2.0,00:57,1,2757.0,41.0,PIT,23.0,77.0,8,3,0.0,0.0,PIT,TEN,(:57) (Shotgun) W.Parker right tackle to PIT 24 for 1 yard (C.Hope).,1
34,2009-09-10,2009091000,7,1,3.0,00:12,1,2712.0,45.0,PIT,24.0,76.0,7,3,0.0,1.0,PIT,TEN,(:12) (Shotgun) B.Roethlisberger pass deep right intended for S.Holmes INTERCEPTED by V.Fuller at PIT 44. V.Fuller to PIT 44 for no gain (S.Holmes).,1
35,2009-09-10,2009091000,8,1,1.0,00:06,1,2706.0,6.0,PIT,44.0,44.0,10,1,0.0,0.0,TEN,PIT,(:06) C.Johnson up the middle to PIT 43 for 1 yard (B.Keisel; A.Smith).,1
36,2009-09-10,2009091000,8,1,,00:00,0,2700.0,6.0,PIT,44.0,44.0,0,1,0.0,0.0,,,END QUARTER 1,1
37,2009-09-10,2009091000,8,2,2.0,15:00,15,2700.0,0.0,PIT,43.0,43.0,9,12,0.0,1.0,TEN,PIT,(15:00) K.Collins pass short right to C.Johnson to PIT 32 for 11 yards (K.Fox).,1
38,2009-09-10,2009091000,8,2,1.0,14:22,15,2662.0,38.0,PIT,32.0,32.0,10,10,0.0,0.0,TEN,PIT,(14:22) C.Johnson left tackle to PIT 34 for -2 yards (J.Harrison).,1
39,2009-09-10,2009091000,8,2,2.0,13:49,14,2629.0,33.0,PIT,34.0,34.0,12,10,0.0,0.0,TEN,PIT,(13:49) K.Collins pass incomplete short right to C.Johnson (L.Woodley).,1
40,2009-09-10,2009091000,8,2,3.0,13:44,14,2624.0,5.0,PIT,34.0,34.0,12,0,0.0,0.0,TEN,PIT,(13:44) (Shotgun) K.Collins sacked at PIT 44 for -10 yards (J.Farrior).,1
41,2009-09-10,2009091000,8,2,4.0,13:13,14,2593.0,31.0,PIT,44.0,44.0,22,0,0.0,1.0,TEN,PIT,"(13:13) (Punt formation) C.Hentrich punts 39 yards to PIT 5, Center-K.Amato, fair catch by S.Logan.",1
42,2009-09-10,2009091000,9,2,1.0,13:04,14,2584.0,9.0,PIT,5.0,95.0,10,8,0.0,0.0,PIT,TEN,"(13:04) B.Roethlisberger pass short left to H.Miller to PIT 13 for 8 yards (C.Hope, C.Finnegan).",1
43,2009-09-10,2009091000,9,2,2.0,12:23,13,2543.0,41.0,PIT,13.0,87.0,2,8,0.0,0.0,PIT,TEN,(12:23) W.Parker right guard to PIT 13 for no gain (N.Harper; J.Kearse).,1
44,2009-09-10,2009091000,9,2,3.0,11:39,12,2499.0,44.0,PIT,13.0,87.0,2,16,0.0,1.0,PIT,TEN,(11:39) (Shotgun) B.Roethlisberger pass short right to H.Miller to PIT 21 for 8 yards (D.Thornton).,1
45,2009-09-10,2009091000,9,2,1.0,10:59,11,2459.0,40.0,PIT,21.0,79.0,10,25,0.0,0.0,PIT,TEN,"(10:59) B.Roethlisberger pass short left to S.Holmes to PIT 30 for 9 yards (C.Finnegan, S.Tulloch).",1
46,2009-09-10,2009091000,9,2,2.0,10:19,11,2419.0,40.0,PIT,30.0,70.0,1,33,0.0,0.0,PIT,TEN,"(10:19) W.Parker right guard to PIT 35 for 5 yards (M.Griffin, T.Brown). PENALTY on PIT-H.Ward, Offensive Holding, 10 yards, enforced at PIT 35.",1
47,2009-09-10,2009091000,9,2,2.0,09:54,10,2394.0,25.0,PIT,25.0,75.0,6,10,0.0,0.0,PIT,TEN,"(9:54) B.Roethlisberger pass incomplete deep left to H.Ward. PENALTY on PIT-M.Starks, Offensive Holding, 10 yards, enforced at PIT 25 - No Play.",1
48,2009-09-10,2009091000,9,2,2.0,09:43,10,2383.0,11.0,PIT,15.0,85.0,16,33,0.0,1.0,PIT,TEN,(9:43) (Shotgun) B.Roethlisberger pass deep right to S.Holmes to PIT 33 for 18 yards (N.Harper; M.Griffin) [W.Hayes].,1
49,2009-09-10,2009091000,9,2,1.0,08:59,9,2339.0,44.0,PIT,33.0,67.0,10,33,0.0,0.0,PIT,TEN,"(8:59) W.Parker right tackle to PIT 34 for 1 yard (K.Bulluck, W.Hayes).",1
50,2009-09-10,2009091000,9,2,2.0,08:18,9,2298.0,41.0,PIT,34.0,66.0,9,33,0.0,0.0,PIT,TEN,(8:18) W.Parker left end to PIT 38 for 4 yards (C.Finnegan).,1
51,2009-09-10,2009091000,9,2,3.0,07:32,8,2252.0,46.0,PIT,38.0,62.0,5,33,0.0,0.0,PIT,TEN,(7:32) (Shotgun) B.Roethlisberger pass incomplete short left to M.Moore (M.Griffin).,1
52,2009-09-10,2009091000,9,2,4.0,07:25,8,2245.0,7.0,PIT,38.0,62.0,5,33,0.0,1.0,PIT,TEN,"(7:25) (Punt formation) D.Sepulveda punts 46 yards to TEN 16, Center-G.Warren. C.Finnegan to TEN 27 for 11 yards (R.Mundy).",1
53,2009-09-10,2009091000,10,2,1.0,07:14,8,2234.0,11.0,TEN,27.0,73.0,10,60,0.0,0.0,TEN,PIT,"(7:14) K.Collins pass incomplete short left. Pressure by #92 J. Harrison, #99 Keisel.",1
54,2009-09-10,2009091000,10,2,2.0,07:07,8,2227.0,7.0,TEN,27.0,73.0,10,4,0.0,0.0,TEN,PIT,(7:07) L.White up the middle to TEN 31 for 4 yards (K.Fox).,1
55,2009-09-10,2009091000,10,2,3.0,06:31,7,2191.0,36.0,TEN,31.0,69.0,6,12,0.0,1.0,TEN,PIT,(6:31) (Shotgun) K.Collins pass short left to N.Washington to TEN 39 for 8 yards (D.Townsend).,1
56,2009-09-10,2009091000,10,2,1.0,05:54,6,2154.0,37.0,TEN,39.0,61.0,10,15,0.0,0.0,TEN,PIT,(5:54) L.White left tackle to TEN 42 for 3 yards (B.Keisel; K.Fox).,1
57,2009-09-10,2009091000,10,2,2.0,05:19,6,2119.0,35.0,TEN,42.0,58.0,7,15,0.0,0.0,TEN,PIT,"(5:19) K.Collins pass incomplete short middle to J.Gage. Penalty on TEN-N.Washington, Illegal Formation, offsetting, enforced at TEN 42 - No Play. Penalty on PIT-T.Polamalu, Defensive Pass Interference, offsetting.",1
58,2009-09-10,2009091000,10,2,2.0,05:11,6,2111.0,8.0,TEN,42.0,58.0,7,30,0.0,1.0,TEN,PIT,(5:11) K.Collins pass short right to K.Britt ran ob at PIT 43 for 15 yards.,1
59,2009-09-10,2009091000,10,2,1.0,04:46,5,2086.0,25.0,PIT,43.0,43.0,10,30,0.0,0.0,TEN,PIT,(4:46) K.Collins pass incomplete short right to J.Gage. Pressure by #91 Aa. Smith.,1
60,2009-09-10,2009091000,10,2,2.0,04:40,5,2080.0,6.0,PIT,43.0,43.0,10,33,0.0,0.0,TEN,PIT,"(4:40) L.White right guard to PIT 40 for 3 yards (K.Fox, C.Hoke).",1
61,2009-09-10,2009091000,10,2,3.0,04:01,5,2041.0,39.0,PIT,40.0,40.0,7,56,0.0,1.0,TEN,PIT,"(4:01) (Shotgun) K.Collins pass short left to B.Scaife to PIT 32 for 8 yards (T.Polamalu) [J.Farrior]. PENALTY on PIT-T.Polamalu, Face Mask (15 Yards), 15 yards, enforced at PIT 32.",1
62,2009-09-10,2009091000,10,2,1.0,03:37,4,2017.0,24.0,PIT,17.0,17.0,10,61,0.0,0.0,TEN,PIT,"(3:37) K.Collins pass short right to J.Gage to PIT 12 for 5 yards (I.Taylor, W.Gay).",1
63,2009-09-10,2009091000,10,2,2.0,03:04,4,1984.0,33.0,PIT,12.0,12.0,5,60,0.0,0.0,TEN,PIT,(3:04) C.Johnson up the middle to PIT 13 for -1 yards (C.Hampton).,1
64,2009-09-10,2009091000,10,2,3.0,02:28,3,1948.0,36.0,PIT,13.0,13.0,6,60,0.0,0.0,TEN,PIT,(2:28) (Shotgun) K.Collins pass incomplete short right to J.Gage (W.Gay).,1
65,2009-09-10,2009091000,10,2,4.0,02:22,3,1942.0,6.0,PIT,13.0,13.0,6,60,0.0,1.0,TEN,PIT,"(2:22) (Field Goal formation) R.Bironas 31 yard field goal is BLOCKED (A.Smith), Center-K.Amato, Holder-C.Hentrich.",1
66,2009-09-10,2009091000,11,2,1.0,02:14,3,1934.0,8.0,PIT,21.0,79.0,10,0,0.0,0.0,PIT,TEN,(2:14) (Shotgun) B.Roethlisberger pass incomplete deep middle to M.Wallace. COVERAGE BY #24 HOPE,1
67,2009-09-10,2009091000,11,2,2.0,02:08,3,1928.0,6.0,PIT,21.0,79.0,10,12,0.0,0.0,PIT,TEN,(2:08) (Shotgun) B.Roethlisberger pass short right to S.Holmes to PIT 33 for 12 yards (N.Harper).,1
68,2009-09-10,2009091000,11,2,,02:00,2,1920.0,8.0,PIT,21.0,21.0,0,12,0.0,,,,Two-Minute Warning,1
69,2009-09-10,2009091000,11,2,1.0,02:00,2,1920.0,0.0,PIT,33.0,67.0,10,16,0.0,0.0,PIT,TEN,(2:00) (Shotgun) B.Roethlisberger pass short right to M.Moore to PIT 37 for 4 yards (N.Harper).,1
70,2009-09-10,2009091000,11,2,2.0,01:38,2,1898.0,22.0,PIT,37.0,63.0,6,45,0.0,0.0,PIT,TEN,"(1:38) (No Huddle, Shotgun) B.Roethlisberger pass deep middle to H.Ward to TEN 34 for 29 yards (D.Thornton).",1
71,2009-09-10,2009091000,11,2,,01:29,2,1889.0,9.0,PIT,37.0,37.0,0,45,0.0,,,,Timeout #1 by PIT at 01:29.,1
72,2009-09-10,2009091000,11,2,1.0,01:29,2,1889.0,0.0,TEN,34.0,34.0,10,79,0.0,0.0,PIT,TEN,"(1:29) (Shotgun) B.Roethlisberger pass deep left to S.Holmes for 34 yards, TOUCHDOWN.",1
73,2009-09-10,2009091000,11,2,,01:22,2,1882.0,7.0,TEN,2.0,2.0,0,79,0.0,0.0,PIT,TEN,"J.Reed extra point is GOOD, Center-G.Warren, Holder-D.Sepulveda.",1
74,2009-09-10,2009091000,12,2,,01:22,2,1882.0,0.0,PIT,30.0,30.0,0,0,0.0,,TEN,PIT,J.Reed kicks 60 yards from PIT 30 to TEN 10. J.Ringer to TEN 29 for 19 yards (A.Harrison).,1
75,2009-09-10,2009091000,12,2,1.0,01:15,2,1875.0,7.0,TEN,29.0,71.0,10,0,0.0,0.0,TEN,PIT,(1:15) (Shotgun) K.Collins pass incomplete deep left to K.Britt (I.Taylor).,1
76,2009-09-10,2009091000,12,2,2.0,01:09,2,1869.0,6.0,TEN,29.0,71.0,10,57,0.0,0.0,TEN,PIT,(1:09) (Shotgun) K.Collins pass deep left to K.Britt to PIT 14 for 57 yards (R.Mundy).,1
77,2009-09-10,2009091000,12,2,,00:54,1,1854.0,15.0,TEN,29.0,29.0,0,57,0.0,,,,Timeout #1 by TEN at 00:54.,1
78,2009-09-10,2009091000,12,2,1.0,00:53,1,1853.0,1.0,PIT,14.0,14.0,10,71,0.0,0.0,TEN,PIT,"(:53) (Shotgun) K.Collins pass short left to J.Gage for 14 yards, TOUCHDOWN [J.Harrison].",1
79,2009-09-10,2009091000,12,2,,00:48,1,1848.0,5.0,PIT,2.0,2.0,0,71,0.0,0.0,TEN,PIT,"R.Bironas extra point is GOOD, Center-K.Amato, Holder-C.Hentrich.",1
80,2009-09-10,2009091000,13,2,,00:48,1,1848.0,0.0,TEN,30.0,30.0,0,0,0.0,,PIT,TEN,R.Bironas kicks 62 yards from TEN 30 to PIT 8. S.Logan to PIT 27 for 19 yards (J.Ringer).,1
81,2009-09-10,2009091000,13,2,1.0,00:41,1,1841.0,7.0,PIT,27.0,73.0,10,5,0.0,0.0,PIT,TEN,(:41) (Shotgun) B.Roethlisberger pass short left to H.Miller to PIT 32 for 5 yards (C.Finnegan).,1
82,2009-09-10,2009091000,13,2,2.0,00:35,1,1835.0,6.0,PIT,32.0,68.0,5,19,0.0,0.0,PIT,TEN,"(:35) (Shotgun) B.Roethlisberger pass short left to H.Miller to PIT 46 for 14 yards (C.Finnegan, S.Tulloch).",1
83,2009-09-10,2009091000,13,2,,00:27,1,1827.0,8.0,PIT,32.0,32.0,0,19,0.0,,,,Timeout #2 by PIT at 00:27.,1
84,2009-09-10,2009091000,13,2,1.0,00:27,1,1827.0,0.0,PIT,46.0,54.0,10,31,0.0,1.0,PIT,TEN,(:27) (Shotgun) B.Roethlisberger pass deep left to H.Ward pushed ob at TEN 42 for 12 yards (C.Finnegan).,1
85,2009-09-10,2009091000,13,2,1.0,00:21,1,1821.0,6.0,TEN,42.0,42.0,10,31,0.0,0.0,PIT,TEN,(:21) (Shotgun) B.Roethlisberger pass incomplete short left to M.Moore. PRESSURE BY #91 JONES,1
86,2009-09-10,2009091000,13,2,2.0,00:16,1,1816.0,5.0,TEN,42.0,42.0,10,23,0.0,0.0,PIT,TEN,(:16) (Shotgun) B.Roethlisberger sacked at PIT 50 for -8 yards (sack split by W.Hayes and J.Ford).,1
87,2009-09-10,2009091000,13,2,,00:07,1,1807.0,9.0,TEN,42.0,42.0,0,23,0.0,0.0,,,Timeout #3 by PIT at 00:07.,1
88,2009-09-10,2009091000,13,2,3.0,00:07,1,1807.0,0.0,PIT,50.0,50.0,18,18,0.0,0.0,PIT,TEN,"(:07) (Shotgun) B.Roethlisberger pass short left to M.Moore ran ob at PIT 37 for -13 yards (J.Ringer). PENALTY on PIT-M.Wallace, Illegal Formation, 5 yards, enforced at PIT 50 - No Play.",1
89,2009-09-10,2009091000,13,2,3.0,00:01,1,1801.0,6.0,PIT,45.0,55.0,23,18,0.0,0.0,PIT,TEN,(:01) (Shotgun) B.Roethlisberger pass deep middle intended for M.Wallace INTERCEPTED by C.Finnegan at TEN 0. C.Finnegan to PIT 20 for 80 yards (M.Starks; H.Miller).,1
90,2009-09-10,2009091000,14,3,,15:00,15,1800.0,1.0,PIT,30.0,30.0,0,0,0.0,,TEN,PIT,J.Reed kicks 70 yards from PIT 30 to TEN 0. J.Ringer to TEN 21 for 21 yards (A.Frazier; A.Harrison).,1
91,2009-09-10,2009091000,14,3,1.0,14:55,15,1795.0,5.0,TEN,21.0,79.0,10,7,0.0,0.0,TEN,PIT,(14:55) C.Johnson right guard to TEN 28 for 7 yards (B.Keisel).,1
92,2009-09-10,2009091000,14,3,2.0,14:20,15,1760.0,35.0,TEN,28.0,72.0,3,24,0.0,1.0,TEN,PIT,(14:20) C.Johnson right guard to TEN 45 for 17 yards (T.Carter; J.Farrior).,1
93,2009-09-10,2009091000,14,3,1.0,13:38,14,1718.0,42.0,TEN,45.0,55.0,10,29,0.0,0.0,TEN,PIT,(13:38) L.White right guard to TEN 50 for 5 yards (B.Keisel).,1
94,2009-09-10,2009091000,14,3,2.0,13:04,14,1684.0,34.0,TEN,50.0,50.0,5,37,0.0,1.0,TEN,PIT,(13:04) K.Collins pass short right to J.Gage to PIT 42 for 8 yards (W.Gay).,1
95,2009-09-10,2009091000,14,3,1.0,12:41,13,1661.0,23.0,PIT,42.0,42.0,10,37,0.0,0.0,TEN,PIT,(12:41) L.White right guard to PIT 42 for no gain (C.Hoke).,1
96,2009-09-10,2009091000,14,3,2.0,12:06,13,1626.0,35.0,PIT,42.0,42.0,10,38,0.0,1.0,TEN,PIT,"(12:06) K.Collins pass short left to B.Scaife to PIT 41 for 1 yard (J.Harrison). FUMBLES (J.Harrison), RECOVERED by PIT-K.Fox at PIT 41. K.Fox to PIT 46 for 5 yards (M.Roos). TEN-B.Scaife was injured during the play.",1
97,2009-09-10,2009091000,15,3,1.0,11:57,12,1617.0,9.0,PIT,46.0,54.0,10,8,0.0,0.0,PIT,TEN,"(11:57) W.Parker left tackle to TEN 46 for 8 yards (C.Finnegan, C.Hope).",1
98,2009-09-10,2009091000,15,3,2.0,11:20,12,1580.0,37.0,TEN,46.0,46.0,2,9,0.0,0.0,PIT,TEN,"(11:20) W.Parker up the middle to TEN 45 for 1 yard (J.Haye, S.Tulloch).",1
99,2009-09-10,2009091000,15,3,3.0,10:37,11,1537.0,43.0,TEN,45.0,45.0,1,9,0.0,0.0,PIT,TEN,"(10:37) W.Parker right guard to TEN 45 for no gain (S.Tulloch, K.Vanden Bosch).",1
100,2009-09-10,2009091000,15,3,4.0,10:12,11,1512.0,25.0,TEN,45.0,45.0,1,9,0.0,1.0,PIT,TEN,"(10:12) (Punt formation) D.Sepulveda punts 38 yards to TEN 7, Center-G.Warren. C.Finnegan to TEN 7 for no gain. FUMBLES, and recovers at TEN 5. C.Finnegan to TEN 5 for no gain (A.Frazier; R.Mundy).",1
101,2009-09-10,2009091000,16,3,1.0,09:53,10,1493.0,19.0,TEN,5.0,95.0,10,1,0.0,0.0,TEN,PIT,(9:53) C.Johnson left tackle to TEN 6 for 1 yard (J.Harrison).,1
102,2009-09-10,2009091000,16,3,2.0,09:11,10,1451.0,42.0,TEN,6.0,94.0,9,1,0.0,0.0,TEN,PIT,(9:11) C.Johnson left end to TEN 6 for no gain (K.Fox).,1
103,2009-09-10,2009091000,16,3,3.0,08:46,9,1426.0,25.0,TEN,6.0,94.0,9,-1,0.0,0.0,TEN,PIT,(8:46) (Shotgun) C.Johnson right end to TEN 4 for -2 yards (L.Woodley).,1
104,2009-09-10,2009091000,16,3,4.0,08:09,9,1389.0,37.0,TEN,4.0,96.0,11,-1,0.0,1.0,TEN,PIT,"(8:09) (Punt formation) C.Hentrich punts 50 yards to PIT 46, Center-K.Amato, fair catch by S.Logan.",1
105,2009-09-10,2009091000,17,3,1.0,08:01,9,1381.0,8.0,PIT,46.0,54.0,10,0,0.0,0.0,PIT,TEN,(8:01) (Shotgun) B.Roethlisberger pass incomplete short right to S.Holmes [W.Hayes].,1
106,2009-09-10,2009091000,17,3,2.0,07:58,8,1378.0,3.0,PIT,46.0,54.0,10,4,0.0,0.0,PIT,TEN,"(7:58) W.Parker up the middle to 50 for 4 yards (K.Vickerson, V.Fuller).",1
107,2009-09-10,2009091000,17,3,3.0,07:15,8,1335.0,43.0,MID,50.0,50.0,6,11,0.0,1.0,PIT,TEN,(7:15) (Shotgun) B.Roethlisberger pass short left to M.Moore to TEN 43 for 7 yards (K.Vanden Bosch).,1
108,2009-09-10,2009091000,17,3,1.0,06:49,7,1309.0,26.0,TEN,43.0,43.0,10,14,0.0,0.0,PIT,TEN,"(6:49) B.Roethlisberger scrambles right end to TEN 40 for 3 yards (J.Haye, D.Thornton).",1
109,2009-09-10,2009091000,17,3,2.0,06:06,7,1266.0,43.0,TEN,40.0,40.0,7,11,0.0,0.0,PIT,TEN,(6:06) W.Parker up the middle to TEN 43 for -3 yards (V.Fuller).,1
110,2009-09-10,2009091000,17,3,3.0,05:23,6,1223.0,43.0,TEN,43.0,43.0,10,11,0.0,0.0,PIT,TEN,(5:23) (Shotgun) B.Roethlisberger pass incomplete short left to H.Ward (J.Jones).,1
111,2009-09-10,2009091000,17,3,4.0,05:18,6,1218.0,5.0,TEN,43.0,43.0,10,11,0.0,1.0,PIT,TEN,"(5:18) (Punt formation) D.Sepulveda punts 33 yards to TEN 10, Center-G.Warren. C.Finnegan to TEN 10 for no gain (P.Bailey).",1
112,2009-09-10,2009091000,18,3,1.0,05:08,6,1208.0,10.0,TEN,10.0,90.0,10,6,0.0,0.0,TEN,PIT,(5:08) L.White right tackle to TEN 16 for 6 yards (K.Fox; R.Clark).,1
113,2009-09-10,2009091000,18,3,2.0,04:29,5,1169.0,39.0,TEN,16.0,84.0,4,4,0.0,0.0,TEN,PIT,(4:29) K.Collins pass short right to K.Britt to TEN 14 for -2 yards (W.Gay).,1
114,2009-09-10,2009091000,18,3,3.0,03:48,4,1128.0,41.0,TEN,14.0,86.0,6,20,0.0,1.0,TEN,PIT,(3:48) (Shotgun) K.Collins pass short right to J.Gage to TEN 30 for 16 yards (R.Clark).,1
